reasult,count
150.270268,3.0
313.515053,1.0
-109.844091,1.0
-59.720153,1.0
-164.08373,9.0
228.241944,1.0
52.233488,1.0
112.1252,19.0
72.199684,2.0
-44.149758,1.0
354.334525,1.0
-209.875607,1.0
-320.827655,1.0
-187.578578,1.0
49.289015,1.0
-211.051445,1.0
-27.741087,1.0
-21.826926,1.0
224.265655,2.0
71.182654,1.0
-31.703457,1.0
-25.870977,5.0
13.290351,1.0
64.892242,1.0
-97.833074,1.0
-178.792316,1.0
68.065971,3.0
150.283019,1.0
-211.962691,1.0
-34.960504,1.0
72.290213,1.0
46.125868,2.0
382.417465,4.0
148.180211,1.0
-162.696975,1.0
280.549069,1.0
-248.183505,1.0
-98.927112,1.0
124.989513,1.0
-117.031361,5.0
34.430867,1.0
2.25509,1.0
334.556263,1.0
-37.718044,1.0
-36.036385,4.0
-91.088481,1.0
-97.928492,4.0
200.369452,1.0
-69.969095,35.0
-122.019021,1.0
23.058895,1.0
-120.87805,1.0
7.30342,1.0
188.387211,2.0
138.319404,1.0
-82.15102,2.0
167.140911,2.0
-167.094629,1.0
-161.839222,1.0
-264.034867,1.0
-137.164227,1.0
-28.797475,1.0
166.281305,1.0
-60.747947,1.0
17.977551,2.0
-52.885247,1.0
-328.67782,1.0
24.137027,1.0
363.396396,1.0
-8.720018,1.0
10.060491,3.0
-128.243658,1.0
131.973728,1.0
120.205559,1.0
331.333796,8.0
-135.736198,1.0
30.043579,2.0
-104.998998,1.0
324.433115,3.0
-149.923407,2.0
200.175126,1.0
-57.971599,1.0
-376.722067,1.0
-508.572919,1.0
32.994976,1.0
-30.864296,1.0
22.296344,1.0
-449.818609,1.0
58.251446,2.0
84.16667,44.0
221.166731,1.0
-146.200079,1.0
274.548401,1.0
-154.008851,2.0
76.262011,3.0
154.241549,3.0
253.302101,1.0
-311.6479,1.0
182.22458,5.0
-129.791408,1.0
81.137145,1.0
168.26057,17.0
62.13068,1.0
-119.037114,3.0
-23.94836,9.0
76.182715,2.0
32.218037,1.0
134.421544,1.0
214.33882,3.0
-86.271982,1.0
-151.873282,1.0
-20.204769,1.0
-9.969095,8.0
85.027143,1.0
18.104465,3.0
-284.721004,1.0
259.312666,12.0
-362.333084,1.0
-47.756538,1.0
-37.727941,1.0
-265.934367,1.0
18.031695,1.0
-231.1293,1.0
70.111264,1.0
-82.803549,1.0
12.0,8.0
102.246634,1.0
123.114696,5.0
-100.140455,1.0
-42.04695,11.0
134.382004,1.0
-86.08842,2.0
-178.133261,1.0
-185.161072,1.0
92.370103,1.0
-302.700542,1.0
-5.904781,1.0
-242.05791,1.0
-298.624344,1.0
-95.80282,1.0
78.031695,1.0
327.323626,1.0
-265.897115,1.0
129.17353,1.0
115.063329,1.0
-7.868274,1.0
88.233488,3.0
98.112921,2.0
34.008851,1.0
-71.142898,1.0
-49.775559,1.0
-199.999076,1.0
98.03678,4.0
-171.808968,1.0
-206.061281,1.0
-144.23944,1.0
26.034276,2.0
12.054144,1.0
-0.955493,1.0
11.088754,3.0
97.384251,1.0
156.293584,2.0
41.832878,2.0
37.881343,1.0
-60.024501,1.0
170.116292,3.0
-74.265638,1.0
130.15102,2.0
59.988116,1.0
77.511955,1.0
104.116744,2.0
-16.982302,1.0
320.413699,1.0
-39.86463,1.0
-6.079964,1.0
150.376919,1.0
-162.004039,1.0
-286.705627,1.0
58.918062,2.0
352.391645,1.0
-105.779777,1.0
-172.497882,1.0
28.10407,51.0
133.171816,21.0
-245.594424,1.0
12.25785,1.0
-38.694667,1.0
-98.03678,20.0
-249.9022,1.0
-8.098985,1.0
100.262011,1.0
60.021997,3.0
-224.733755,1.0
-78.603075,1.0
39.120054,3.0
268.313,19.0
-420.374949,1.0
136.291003,5.0
106.412241,1.0
80.377965,1.0
302.205954,1.0
412.391645,1.0
66.101961,1.0
132.169174,1.0
358.438595,1.0
30.406093,1.0
-122.233093,2.0
-67.868791,1.0
-100.869992,1.0
-27.88576,6.0
-162.198365,1.0
-252.661775,1.0
129.259568,1.0
-128.887157,1.0
-119.949227,3.0
152.322303,2.0
364.297745,3.0
26.178949,1.0
48.337362,1.0
9.046616,12.0
-142.045236,2.0
-59.966119,1.0
-229.599509,1.0
-21.180923,1.0
74.022392,1.0
-205.913237,1.0
196.127704,1.0
76.164956,1.0
400.42803,1.0
3.959397,2.0
-107.215668,1.0
-134.094295,6.0
106.229665,1.0
-125.94367,1.0
-237.03455,1.0
-268.119191,1.0
210.198365,11.0
100.19797,35.0
-175.880675,1.0
-1.031634,3.0
22.096876,2.0
221.394938,1.0
23.843443,1.0
-33.88107,2.0
-162.08921,9.0
-137.130346,1.0
-52.757466,1.0
-278.24571,2.0
-240.314714,1.0
-166.919915,1.0
-144.488579,1.0
103.091852,1.0
-520.463764,1.0
-122.073165,8.0
41.062934,3.0
-42.062205,3.0
-215.207155,1.0
-31.896797,1.0
20.368068,1.0
-365.787113,1.0
-344.747492,1.0
28.100699,2.0
40.197103,3.0
410.43351,1.0
-7.972071,2.0
99.162314,1.0
-19.935686,5.0
-175.803883,2.0
20.353464,1.0
-208.109945,8.0
-307.944065,1.0
-160.009519,1.0
-53.170753,2.0
52.191228,1.0
143.436013,1.0
-257.896737,2.0
-0.007393,1.0
-213.913433,1.0
-61.000655,1.0
-181.778063,1.0
-157.876852,1.0
88.215729,2.0
-116.10486,1.0
180.23944,1.0
135.184095,2.0
3.131287,1.0
-103.941561,1.0
-128.493664,1.0
22.289818,2.0
-0.004022,1.0
323.535788,1.0
146.073165,2.0
-121.756933,3.0
-99.823356,1.0
89.120449,5.0
94.20266,1.0
-319.991683,1.0
68.168384,1.0
-158.8937,1.0
233.151476,1.0
-189.978341,1.0
166.299064,1.0
-353.76762,1.0
97.94288,1.0
166.226294,3.0
162.125595,1.0
-198.231379,2.0
-103.974575,4.0
-205.110279,1.0
122.164561,1.0
190.229665,30.0
-16.906161,1.0
-128.068475,1.0
-88.0313,2.0
332.36543,6.0
-134.777334,1.0
-85.840467,1.0
-89.025213,1.0
57.067746,2.0
90.068947,2.0
71.192551,1.0
78.159476,1.0
226.299064,1.0
78.086706,3.0
96.30011,1.0
129.301311,1.0
-128.845414,1.0
246.510359,1.0
161.436681,1.0
88.340139,1.0
290.569804,1.0
-14.193337,1.0
-146.512742,1.0
-211.818487,1.0
-73.179678,1.0
2.10955,3.0
-250.244269,1.0
-101.99531,20.0
105.086372,1.0
-29.76797,1.0
240.478013,1.0
0.968761,2.0
-153.926184,1.0
156.170041,2.0
313.417131,1.0
71.226432,1.0
79.923802,1.0
-86.18232,1.0
148.340139,1.0
-19.928944,1.0
274.52662,1.0
84.057515,6.0
-30.906556,1.0
-205.062877,1.0
4.300383,1.0
-398.059763,1.0
-114.980193,1.0
-93.926184,1.0
-47.000729,3.0
373.417131,1.0
269.452453,1.0
90.137479,4.0
-48.039756,1.0
98.090924,1.0
-10.866604,1.0
31.075213,1.0
-23.952382,1.0
26.012279,1.0
130.153524,3.0
-37.031634,2.0
210.195861,1.0
336.339215,9.0
-164.141245,1.0
-168.881603,1.0
158.188195,1.0
250.228798,1.0
-435.758712,1.0
-366.701332,1.0
-439.797874,1.0
61.150686,9.0
36.0939,34.0
190.323565,1.0
-48.951002,1.0
113.112587,1.0
-140.937677,2.0
-302.10017,1.0
-119.842576,1.0
77.131682,1.0
-53.775363,1.0
48.0939,44.0
222.458935,1.0
35.119781,1.0
46.187405,3.0
-14.905115,1.0
-40.016045,4.0
-91.005814,4.0
-168.274958,2.0
48.410132,3.0
120.467647,1.0
-302.66217,1.0
125.156834,3.0
217.250461,1.0
44.098985,55.0
-242.10017,1.0
35.94836,1.0
183.256214,1.0
178.490886,1.0
216.314714,2.0
231.244981,13.0
-79.786775,1.0
187.255151,8.0
186.092581,2.0
-54.866149,1.0
-155.113255,1.0
-64.95715,1.0
39.250123,2.0
-91.98983,6.0
-528.877231,1.0
-346.690372,1.0
-46.096876,1.0
10.07825,13.0
-27.030693,1.0
161.203116,17.0
-30.02582,2.0
-31.986459,4.0
-110.003766,1.0
-228.078645,1.0
134.391901,1.0
-616.594049,1.0
-45.821051,1.0
-10.090134,2.0
-30.156756,1.0
-2.208123,1.0
81.104131,10.0
160.283141,1.0
167.250066,1.0
-48.159928,2.0
162.353802,1.0
305.354531,6.0
109.880223,1.0
14.142564,6.0
244.29187,1.0
-254.612517,1.0
-39.961901,3.0
232.309629,2.0
-325.638398,1.0
-0.958864,7.0
-198.143354,1.0
54.210249,1.0
-306.84839,1.0
28.121829,5.0
106.404848,1.0
132.148044,3.0
-8.75285,1.0
120.0939,4.0
134.218705,3.0
325.380746,1.0
-355.7105,1.0
-114.06808,9.0
132.126914,1.0
107.865042,1.0
155.420758,1.0
265.250461,4.0
164.262284,1.0
-182.984627,1.0
-141.151749,1.0
-58.02661,1.0
166.332945,1.0
-184.160465,1.0
103.208869,2.0
188.144616,1.0
-508.829235,1.0
-239.881465,1.0
-212.17763,1.0
-80.01096,13.0
-147.994915,1.0
162.002052,1.0
-145.807922,2.0
-175.145996,1.0
-169.890589,1.0
-180.04226,1.0
76.143826,3.0
286.178025,1.0
120.184429,3.0
39.337028,1.0
-41.80751,1.0
81.965724,1.0
-5.84977,1.0
254.188195,6.0
157.916608,1.0
-245.896737,1.0
-181.077265,1.0
-425.771858,1.0
22.278585,1.0
-73.790814,1.0
89.181986,6.0
-143.238833,1.0
202.366476,2.0
44.385358,1.0
-112.212358,2.0
-36.75918,1.0
-25.139453,2.0
-148.2191,1.0
-146.148439,1.0
-36.987387,1.0
-187.109611,1.0
212.340929,5.0
-125.156834,1.0
116.329696,2.0
84.043127,1.0
176.08373,1.0
208.16746,5.0
-25.858226,1.0
-20.222528,1.0
25.961506,1.0
-455.799315,1.0
-82.02661,5.0
-198.718105,1.0
-48.995249,9.0
49.183049,1.0
-121.819337,1.0
-254.604655,1.0
-362.746173,1.0
27.003037,2.0
168.241944,5.0
8.126641,1.0
47.933972,2.0
33.95384,1.0
-202.974457,2.0
-56.843777,2.0
69.297073,1.0
69.094234,4.0
248.504228,1.0
300.296955,1.0
90.316033,2.0
-87.925516,1.0
-87.998286,3.0
80.102356,5.0
-80.008456,4.0
-139.052096,3.0
-394.921083,1.0
75.188802,1.0
6.029191,4.0
63.984367,1.0
-216.11503,1.0
155.21031,1.0
398.17294,1.0
158.064652,1.0
38.309234,1.0
-262.97743,1.0
282.398049,1.0
-81.787386,1.0
-81.917455,2.0
86.389397,1.0
334.248291,1.0
-501.877565,1.0
-79.870778,1.0
-217.150035,1.0
164.153996,1.0
-210.18311,1.0
116.391702,1.0
65.084064,1.0
18.258518,1.0
-210.513532,1.0
144.20893,3.0
106.114635,8.0
-186.979542,2.0
184.307125,2.0
-39.678683,1.0
-38.139193,2.0
144.184429,1.0
-156.812673,2.0
-30.261022,1.0
178.26605,7.0
341.302891,1.0
-58.023239,2.0
-13.873481,2.0
-434.815572,1.0
-513.84118,1.0
-228.627377,1.0
-316.26136,1.0
-170.055406,1.0
-29.222862,1.0
342.386165,6.0
302.41238,1.0
-426.780844,1.0
-332.358904,1.0
88.277482,1.0
-105.884441,1.0
-46.024106,3.0
-16.761957,1.0
-168.057515,3.0
-492.90709,1.0
-196.255485,1.0
224.492995,1.0
-166.902807,1.0
78.358944,1.0
-47.763931,1.0
-221.888659,1.0
210.16198,5.0
55.107107,1.0
203.246695,1.0
4.206483,1.0
-136.972405,1.0
19.093839,1.0
14.176445,2.0
106.15102,18.0
-46.953111,3.0
190.498748,1.0
242.34899,1.0
9.217308,1.0
-25.885365,1.0
-370.857042,1.0
20.298669,1.0
-233.933122,1.0
19.937022,1.0
171.457416,1.0
140.120115,9.0
26.21283,1.0
-57.868669,1.0
-135.802442,1.0
41.055072,1.0
-268.650164,1.0
42.031695,3.0
-32.04147,1.0
113.036446,1.0
-145.952993,1.0
-23.829308,1.0
96.100642,1.0
-27.925516,2.0
-37.156044,1.0
114.241276,1.0
250.498748,1.0
79.042199,1.0
-117.932059,1.0
-373.750924,1.0
-16.067685,2.0
102.107836,1.0
278.303225,1.0
-56.080359,2.0
-148.1252,1.0
50.334386,1.0
-150.66059,1.0
-35.720153,3.0
-81.755492,2.0
60.362983,1.0
-31.862916,1.0
23.966986,1.0
317.390916,2.0
57.032228,1.0
252.103146,1.0
-122.23396,1.0
-20.146387,1.0
122.112921,4.0
-78.151398,1.0
-63.976289,2.0
-114.907892,1.0
22.186538,6.0
-48.181925,1.0
279.473188,1.0
16.071056,1.0
-468.719306,1.0
155.973728,1.0
-44.880162,2.0
-527.944855,1.0
-181.938207,1.0
-298.011355,1.0
-549.91395,1.0
50.893882,1.0
-9.704503,1.0
130.236191,1.0
75.177569,3.0
-111.964405,1.0
138.373548,2.0
-226.084125,1.0
200.3443,1.0
96.376251,1.0
-15.77073,1.0
-13.103068,1.0
-200.192885,1.0
140.214015,4.0
-287.6479,1.0
-37.725437,1.0
-23.911975,2.0
-161.998681,1.0
162.198365,27.0
5.000061,2.0
333.313061,4.0
102.21362,18.0
195.135826,1.0
128.283414,1.0
-246.053692,1.0
-41.687807,1.0
-11.70892,1.0
158.348123,1.0
24.152066,1.0
-30.06808,2.0
295.468103,1.0
116.301173,2.0
-140.098985,1.0
-34.07825,2.0
-166.084125,1.0
-92.89071,1.0
-320.873539,1.0
-143.047227,1.0
21.326932,1.0
328.195332,1.0
-171.198699,1.0
63.97966,2.0
-147.819732,1.0
-177.907558,1.0
-21.748281,1.0
-40.990164,6.0
-126.765723,1.0
96.181925,1.0
-358.696247,1.0
-431.792789,1.0
73.948755,1.0
248.474585,1.0
17.084715,1.0
274.523249,1.0
50.324489,1.0
-250.19328,1.0
-26.861519,1.0
281.318146,2.0
222.274506,1.0
-60.017759,2.0
-190.906829,1.0
-89.962296,1.0
149.177964,1.0
-108.968761,1.0
64.158214,2.0
250.236407,1.0
190.208535,8.0
-52.191228,1.0
31.172484,1.0
32.044841,3.0
-107.777668,3.0
-85.844091,1.0
73.171816,1.0
-49.907362,2.0
254.312605,1.0
-51.101428,1.0
-175.999076,1.0
6.079964,3.0
-88.984806,2.0
4.282624,1.0
114.283019,1.0
248.286785,4.0
79.030966,3.0
-10.884363,1.0
204.06339,1.0
38.069794,3.0
-36.953506,1.0
84.812673,1.0
-2.063919,1.0
-36.214072,1.0
262.247424,1.0
-19.950074,3.0
-140.106847,1.0
107.937343,1.0
-125.975047,1.0
-38.82647,2.0
-10.832723,1.0
-124.790011,1.0
201.303815,1.0
-170.021525,1.0
17.110552,3.0
-194.91483,1.0
197.130346,1.0
58.368463,1.0
-175.136099,1.0
49.357763,1.0
-218.010508,1.0
345.406961,1.0
196.255485,29.0
-30.02198,1.0
-48.917121,1.0
212.214015,19.0
-26.571775,1.0
-57.740888,1.0
139.355927,1.0
-138.198365,1.0
-39.849591,1.0
-205.050777,1.0
-526.006213,1.0
-70.060491,1.0
268.274111,1.0
334.111997,1.0
74.18232,21.0
50.970023,1.0
-177.088876,1.0
306.20424,1.0
-16.115954,1.0
114.16198,3.0
20.183639,1.0
387.396396,1.0
-61.764326,1.0
-48.864495,2.0
125.415551,1.0
-50.214467,1.0
10.307108,1.0
-406.732632,1.0
-12.033014,3.0
37.097011,1.0
-60.808833,1.0
-479.829174,1.0
220.095557,1.0
146.407156,1.0
1.860213,1.0
-169.968248,1.0
-45.010231,1.0
69.065242,1.0
-125.923407,2.0
322.250795,5.0
-118.00548,3.0
-202.015593,1.0
-111.798602,1.0
11.933972,1.0
-137.832878,1.0
204.456883,1.0
-352.725438,1.0
38.266974,1.0
24.228207,1.0
-266.094295,1.0
127.091852,1.0
202.26605,32.0
-253.871963,1.0
-16.907497,1.0
88.201341,1.0
-77.770474,1.0
-62.106179,1.0
-392.343649,1.0
90.343905,1.0
-11.87559,1.0
-270.038906,1.0
40.931998,1.0
-283.944065,1.0
-129.031361,3.0
-14.833212,2.0
-63.886627,6.0
-127.876653,1.0
11.142429,1.0
94.205164,1.0
296.377314,1.0
192.470151,1.0
-90.922027,2.0
-48.036385,2.0
-175.865636,1.0
331.370181,4.0
218.515444,1.0
-58.989496,5.0
-332.711107,1.0
-135.97966,1.0
-168.027005,1.0
-84.972132,1.0
-4.05243,1.0
-82.767164,1.0
-62.731052,1.0
-176.958807,2.0
-74.069794,1.0
-295.90768,1.0
128.026215,3.0
27.137813,2.0
-30.969429,3.0
34.954447,1.0
149.093961,1.0
248.162375,1.0
-97.98514,3.0
95.96949,1.0
-8.02034,1.0
-43.972071,4.0
-66.04695,5.0
-218.606642,1.0
-149.025213,1.0
-306.240625,1.0
58.008851,1.0
38.353012,1.0
115.099714,1.0
334.40221,1.0
-178.814782,1.0
-182.061281,1.0
24.297606,2.0
-1.806069,2.0
-91.905176,1.0
292.349385,7.0
234.51373,1.0
-492.432464,1.0
88.379679,1.0
65.127842,1.0
168.384113,1.0
-181.803215,1.0
213.26743,1.0
180.13616,2.0
105.176901,14.0
80.926444,1.0
-223.949423,1.0
-81.065242,1.0
124.967047,1.0
-13.860213,1.0
-289.944733,1.0
-253.635894,1.0
170.22458,3.0
39.965272,1.0
141.245649,2.0
150.14085,9.0
-92.026215,21.0
-230.239835,1.0
31.337301,1.0
-232.775225,1.0
376.391645,1.0
-229.865437,2.0
-161.846615,1.0
-428.416419,1.0
-53.099319,3.0
-21.054478,1.0
197.224246,1.0
54.813992,1.0
131.228936,1.0
72.112526,2.0
-131.814053,1.0
234.18311,3.0
240.35447,5.0
90.123091,3.0
18.065576,5.0
-116.149758,1.0
104.377965,1.0
-5.128962,1.0
234.16198,1.0
124.161585,25.0
-47.963615,11.0
-28.942546,10.0
-368.783877,1.0
-165.8083,1.0
-85.786792,1.0
-411.792593,1.0
122.403134,1.0
-0.947631,2.0
-71.734757,2.0
-120.0939,2.0
-308.19876,1.0
-112.213225,1.0
-68.130663,1.0
150.365035,1.0
-170.882467,1.0
-29.868396,2.0
-78.007194,1.0
392.38656,1.0
116.20814,4.0
343.464081,1.0
119.399628,1.0
77.099319,1.0
-241.908348,1.0
-211.977946,1.0
45.116015,1.0
103.979282,1.0
-156.084003,1.0
-21.969962,1.0
276.360345,1.0
156.203055,1.0
-218.134051,1.0
172.392296,1.0
-380.380034,1.0
-7.820656,1.0
-152.530049,1.0
64.100048,1.0
-528.505234,1.0
-644.588964,1.0
33.155771,3.0
158.116292,1.0
151.088481,1.0
250.156895,1.0
89.760108,1.0
-23.694532,1.0
138.40142,1.0
-215.922557,1.0
-3.9374,11.0
-28.757466,1.0
-199.869658,1.0
57.809636,1.0
-72.852213,1.0
29.072831,1.0
-1.961506,3.0
270.310024,2.0
39.101428,1.0
126.250005,2.0
47.933105,1.0
-8.130663,1.0
33.98435,3.0
-152.10486,1.0
-53.958925,4.0
-47.181318,1.0
22.285327,1.0
-128.901292,2.0
346.250795,1.0
242.385375,2.0
-41.738978,1.0
47.156166,1.0
-7.98983,4.0
164.389198,2.0
204.33334,1.0
-170.003766,1.0
86.258461,1.0
32.168384,1.0
-92.10486,1.0
27.10545,1.0
205.265716,9.0
-176.712625,1.0
38.821979,1.0
-123.0354,1.0
159.198699,1.0
-129.819533,1.0
-18.010565,3.0
146.239835,19.0
4.067685,52.0
-190.030848,1.0
-42.170493,1.0
-97.756933,3.0
-268.16746,4.0
-143.07687,1.0
-50.052035,4.0
238.227161,1.0
-29.709588,1.0
-134.8937,1.0
-338.670032,1.0
246.292265,23.0
178.337953,4.0
-123.812339,1.0
94.239045,1.0
-527.850304,1.0
-411.766574,1.0
218.354865,1.0
-108.148044,1.0
-33.936732,1.0
96.079512,3.0
379.224641,1.0
-154.00548,1.0
48.297606,1.0
96.130285,28.0
416.256275,1.0
250.320194,3.0
83.083396,6.0
-61.878839,2.0
-214.12051,5.0
29.062934,1.0
-216.139531,1.0
-39.137344,1.0
-45.936081,2.0
-214.06887,1.0
108.26057,1.0
-68.01096,3.0
28.197103,1.0
-149.886155,1.0
-122.18232,1.0
-252.172545,4.0
-348.860123,1.0
-120.039756,1.0
-259.203511,1.0
-107.817424,1.0
-31.956816,1.0
-570.045949,1.0
-356.143749,1.0
260.532751,1.0
36.333991,1.0
220.24023,17.0
-325.66355,1.0
-48.958864,5.0
264.320589,1.0
-151.838932,1.0
-57.951336,6.0
77.889526,1.0
-35.873086,2.0
-120.816695,1.0
-258.325279,1.0
-483.938133,1.0
5.490825,1.0
-326.698555,1.0
188.471865,1.0
-25.761822,2.0
-92.795761,1.0
96.148044,5.0
-55.063329,1.0
-111.879234,2.0
155.261299,1.0
-63.977156,1.0
31.103736,15.0
-34.942094,1.0
44.171755,8.0
195.187466,1.0
-61.906495,1.0
0.987387,3.0
-55.992334,1.0
-88.993535,1.0
-120.329102,1.0
-128.137874,2.0
-40.193732,1.0
-133.98514,1.0
-396.711897,1.0
45.969095,5.0
182.282095,1.0
-61.754429,1.0
131.105393,1.0
-115.974575,2.0
-144.220814,1.0
24.02113,4.0
109.150686,1.0
-338.66217,1.0
-110.944473,1.0
66.14085,17.0
49.340473,1.0
-177.855918,1.0
-256.07356,1.0
110.355516,1.0
53.923407,1.0
-50.265638,1.0
-22.979599,11.0
58.3361,1.0
136.400809,1.0
-46.020735,8.0
7.242065,1.0
-119.963615,1.0
-250.14164,1.0
-117.776622,2.0
-85.158548,1.0
-278.354865,1.0
-194.022861,1.0
65.051701,1.0
-156.184429,1.0
-35.748676,1.0
-150.929022,1.0
-158.719819,1.0
82.368463,1.0
-33.06122,1.0
59.94836,1.0
73.357763,1.0
-427.76486,1.0
19.935686,1.0
-123.808968,2.0
53.091457,3.0
-409.811594,1.0
-19.868274,1.0
184.29187,11.0
-40.95715,1.0
136.361269,1.0
34.215061,2.0
198.18311,1.0
-375.006527,1.0
190.374338,2.0
-343.729993,1.0
-22.946585,2.0
230.31848,1.0
110.16119,1.0
195.273504,1.0
59.171421,1.0
69.200018,1.0
-64.049059,1.0
131.152795,1.0
8.181652,1.0
-46.038494,2.0
-7.986459,4.0
-92.618725,1.0
75.853613,1.0
236.17763,3.0
-59.000729,1.0
99.363516,1.0
-268.003294,1.0
-202.084125,3.0
-207.896342,1.0
133.880223,1.0
256.330759,4.0
118.153524,1.0
-96.07277,2.0
-432.784667,1.0
21.31907,1.0
252.23006,2.0
75.129951,19.0
238.26605,14.0
32.938797,2.0
-59.963615,5.0
-81.884441,1.0
-7.841786,1.0
-105.78717,1.0
-1.927625,1.0
-142.902807,1.0
-37.94288,34.0
121.208201,5.0
350.282095,3.0
-131.99062,1.0
-170.518617,1.0
-38.916999,1.0
-107.181318,1.0
-243.615159,1.0
-116.192018,1.0
-143.954886,1.0
87.399901,1.0
-6.958196,5.0
-222.75449,1.0
-76.62381,1.0
36.410132,1.0
-7.824027,5.0
-182.828323,1.0
22.222923,2.0
62.167065,1.0
362.279591,1.0
-473.846265,1.0
345.349446,6.0
-12.003371,2.0
126.194994,4.0
-220.861732,1.0
164.213148,1.0
175.255151,6.0
-66.033682,1.0
-180.935565,1.0
-34.804885,1.0
-65.889526,1.0
100.143826,3.0
-182.482232,1.0
-56.005085,1.0
-291.887613,1.0
128.329696,2.0
-255.578774,1.0
-161.156834,1.0
-108.02113,20.0
78.261889,1.0
-5.691829,1.0
10.002976,2.0
50.896386,1.0
246.253376,1.0
-75.766057,1.0
-401.771858,1.0
396.41786,1.0
-86.286768,1.0
-256.613779,1.0
76.001657,1.0
258.32865,19.0
206.29735,7.0
2.069794,2.0
-281.984293,1.0
5.887022,1.0
402.407295,1.0
-422.007907,1.0
-43.98983,31.0
10.093505,32.0
19.086446,1.0
196.004161,1.0
-227.929083,1.0
-37.7578,1.0
82.008851,1.0
9.901032,1.0
-64.1252,1.0
88.324884,1.0
-95.05574,1.0
-234.219495,1.0
-20.844428,1.0
44.30204,1.0
-142.509314,1.0
116.138741,3.0
105.071117,1.0
18.399567,1.0
168.137027,1.0
-109.928492,6.0
22.347333,1.0
148.422155,1.0
186.143354,1.0
-49.739174,1.0
-395.745171,1.0
-22.736137,1.0
2.287237,1.0
31.140121,4.0
81.979208,1.0
152.283414,1.0
-32.843777,2.0
10.299715,1.0
148.109945,1.0
-537.877565,1.0
-57.990225,3.0
-142.084125,1.0
-37.940376,1.0
-170.10129,1.0
-360.353819,1.0
109.219434,1.0
-154.472929,1.0
90.194994,2.0
356.27153,1.0
-531.88813,1.0
-87.912248,1.0
-213.574735,1.0
97.089149,4.0
99.188802,1.0
-35.832679,1.0
179.21031,1.0
118.156895,2.0
-126.514399,1.0
-57.787386,1.0
115.285661,1.0
-3.828245,2.0
232.494709,1.0
77.181986,4.0
-186.18311,1.0
-173.854008,1.0
307.504488,1.0
-47.92723,3.0
-93.944594,1.0
-22.041865,2.0
20.973846,1.0
-15.882389,1.0
-162.979542,2.0
168.205559,3.0
-245.676224,1.0
178.084992,2.0
-54.083335,3.0
-43.917927,1.0
-191.835183,3.0
69.116015,1.0
226.462363,1.0
-226.886216,1.0
-328.649297,1.0
-228.97195,1.0
-113.925911,1.0
-401.745839,1.0
228.3756,1.0
108.21831,1.0
-83.861202,1.0
-154.824679,1.0
268.401025,2.0
224.202131,1.0
30.225504,1.0
-81.790541,1.0
59.047011,2.0
-41.902277,3.0
260.51097,1.0
360.287575,2.0
129.209915,1.0
38.145068,2.0
-133.833074,1.0
-327.136042,1.0
198.30752,10.0
102.358944,1.0
248.489624,1.0
182.363378,1.0
-65.910139,1.0
-21.69327,1.0
-86.999015,1.0
-222.061554,1.0
222.252509,4.0
266.37012,3.0
354.37091,1.0
112.180211,1.0
33.013602,1.0
-209.839222,1.0
-103.800512,1.0
-82.968582,1.0
-79.009185,2.0
-101.975047,1.0
-248.265004,1.0
-68.916547,2.0
-39.065043,1.0
-112.161585,1.0
40.288499,1.0
-61.01975,1.0
282.34978,4.0
46.20266,1.0
-151.946919,1.0
-289.226176,1.0
-99.998286,1.0
54.050321,2.0
-508.859094,1.0
80.13537,27.0
216.099775,1.0
-79.993201,4.0
46.147649,3.0
-284.692481,1.0
74.20345,3.0
-70.926623,1.0
309.349446,2.0
20.342447,2.0
-54.829764,1.0
-218.082411,1.0
-160.927507,1.0
34.394482,3.0
-115.84813,1.0
-316.67782,1.0
-151.829035,1.0
-46.060491,1.0
136.382399,1.0
110.900624,1.0
-1.92175,4.0
28.240881,1.0
-120.841665,1.0
8.005085,4.0
95.119781,12.0
-31.042199,2.0
-43.005814,5.0
112.321513,1.0
-322.827399,1.0
357.443346,1.0
-65.992806,2.0
192.30283,1.0
117.958547,1.0
-196.287163,1.0
88.262011,3.0
-63.156439,1.0
88.240881,1.0
290.278724,1.0
-51.057181,1.0
140.192885,39.0
-32.883968,1.0
120.376251,1.0
-515.965985,1.0
-103.099714,1.0
-479.949093,1.0
127.136099,3.0
49.35037,1.0
-24.057515,3.0
-223.614963,1.0
148.338152,1.0
357.385831,2.0
230.27622,1.0
-144.060886,1.0
222.467448,2.0
-53.904781,1.0
394.417465,2.0
-72.911246,1.0
-63.97966,14.0
-339.654048,1.0
-43.002443,1.0
44.011827,2.0
41.229388,2.0
30.031695,1.0
-624.006608,1.0
81.17353,1.0
-125.796493,1.0
49.060157,2.0
378.240625,1.0
161.166731,13.0
147.97966,1.0
-26.977885,1.0
-190.034472,1.0
-108.096404,1.0
-252.13616,5.0
174.194994,2.0
188.286785,14.0
220.255485,7.0
-10.885699,1.0
274.35995,7.0
-522.844885,1.0
-50.069794,1.0
-104.159871,1.0
37.074545,1.0
-60.160795,1.0
134.311738,6.0
-63.725832,1.0
2.176445,2.0
246.271135,1.0
-43.896797,3.0
-9.847539,1.0
-154.024973,1.0
88.158214,2.0
-41.132333,2.0
212.411195,1.0
-112.158214,2.0
134.418389,1.0
240.172545,6.0
-484.851016,1.0
-302.664157,1.0
108.384113,1.0
-87.940771,1.0
-38.869597,1.0
