mSigma,ObservedIntens,ObservedM_z,calc_M_z,errMDa,errPpm,sumFormula,C,H,N,O,S,H1,HCraito,OCraito,CN2,NSP,abserrPpm,sumintens,relativeintens,avemass,dbe_o,aimod,dbe,nosc,kmdch2,nkmch2,kmdh2,nkmh2,kmdh2o,nkmh2o,kmdo,nkmo,kmdcoo,nkmcoo
590.34,2860838,555.207576,555.207802,0.226,0.407,C39 H27 N2 O2,39,27,2,2,0,28,0.717948718,0.051282051,82,2,0.407,61527170297,4.64971E-05,360.8341791,25,0.666666667,27,-0.461538462,0.412147992,555,4.102967281,551,0.117882976,555,0.384310076,555,0.336173005,555
206.05,4984612,555.248229,555.248072,-0.157,-0.283,C24 H43 O12 S,24,43,0,12,1,44,1.833333333,0.5,50,1,0.283,61527170297,8.10148E-05,360.8341791,-9,-0.235294118,3,-0.75,0.371922958,555,4.063009947,551,0.077636598,555,0.424592878,555,0.376452316,555
491.68,3258147,555.281529,555.281086,-0.443,-0.798,C28 H43 O11,28,43,0,11,0,44,1.571428571,0.392857143,58,0,0.798,61527170297,5.29546E-05,360.8341791,-4,0.066666667,7,-0.785714286,0.338945821,555,4.030252276,551,0.044641964,555,0.457617374,555,0.409473949,555
491.75,4957985,555.317602,555.317471,-0.13,-0.235,C29 H47 O10,29,47,0,10,0,48,1.655172414,0.344827586,60,0,0.235,61527170297,8.0582E-05,360.8341791,-4,0.041666667,6,-0.965517241,0.302601449,555,3.994149778,551,0.008278308,555,0.494013941,555,0.445867362,555
269.94,7911200,555.353768,555.353857,0.089,0.16,C30 H51 O9,30,51,0,9,0,52,1.733333333,0.3,62,0,0.16,61527170297,0.000128581,360.8341791,-4,0.019607843,5,-1.133333333,0.266256078,555,3.958046288,551,0.028086348,555,0.530411509,556,0.482261775,555
657.05,18081564,555.441976,555.441884,-0.092,-0.166,C36 H59 O4,36,59,0,4,0,60,1.666666667,0.111111111,74,0,0.166,61527170297,0.000293879,360.8341791,3,0.147058824,7,-1.444444444,0.17832737,555,3.870702751,551,0.116061712,555,0.618466494,556,0.570309128,556
485.96,4434690,556.015257,556.015763,0.506,0.91,C27 H10 N O13,27,10,1,13,0,11,0.407407407,0.481481481,57,1,0.91,61527170297,7.20769E-05,360.8341791,10,0.794871795,23,0.666666667,0.605089168,555,4.301279488,552,0.310395926,556,0.192527938,556,0.144320816,556
494,3010560,556.055643,556.05552,-0.123,-0.222,C25 H18 N O12 S,25,18,1,12,1,19,0.76,0.48,53,2,0.222,61527170297,4.89306E-05,360.8341791,5,0.529411765,17,0.4,0.565376561,555,4.261831171,552,0.270662247,556,0.232297577,556,0.184087008,556
551.99,2617043,556.99997,556.999779,-0.191,-0.344,C27 H9 O14,27,9,0,14,0,10,0.37037037,0.518518519,56,0,0.344,61527170297,4.25348E-05,360.8341791,9,0.8,23,0.666666667,0.622171929,556,4.324903629,553,0.32695715,557,0.17685677,557,0.128564332,557
254.69,3624657,557.036158,557.036164,0.006,0.011,C28 H13 O13,28,13,0,13,0,14,0.5,0.464285714,58,0,0.011,61527170297,5.89115E-05,360.8341791,9,0.720930233,22,0.428571429,0.585827557,556,4.288801131,553,0.290593493,557,0.213253337,557,0.164957745,557
-1000,4060875,557.151031,557.151194,0.163,0.292,C24 H29 O15,24,29,0,15,0,30,1.25,0.625,50,0,0.292,61527170297,6.60013E-05,360.8341791,-5,0.151515152,10,0,0.470926001,557,4.174664252,553,0.17563097,557,0.328319907,557,0.280014341,557
-1000,2613963,557.165951,557.16645,0.499,0.895,C28 H29 O12,28,29,0,12,0,30,1.071428571,0.428571429,58,0,0.895,61527170297,4.24847E-05,360.8341791,2,0.363636364,14,-0.214285714,0.455687036,557,4.159526704,553,0.160383919,557,0.343580757,557,0.295273869,557
272.01,2878152,557.206571,557.206207,-0.364,-0.654,C26 H37 O11 S,26,37,0,11,1,38,1.461538462,0.423076923,54,1,0.654,61527170297,4.67786E-05,360.8341791,-3,0.076923077,8,-0.538461538,0.415974429,557,4.120078387,553,0.120650241,557,0.383350396,557,0.335040061,557
-1000,2654918,557.260263,557.26035,0.087,0.156,C27 H41 O12,27,41,0,12,0,42,1.555555556,0.444444444,56,0,0.156,61527170297,4.31503E-05,360.8341791,-5,0.047619048,7,-0.666666667,0.361891885,557,4.066355766,553,0.066539001,557,0.437510609,557,0.38919558,557
-1000,4103877,557.273111,557.273105,-0.007,-0.012,C35 H41 O4 S,35,41,0,4,1,42,1.2,0.114285714,72,1,0.012,61527170297,6.67002E-05,360.8341791,11,0.375,15,-0.914285714,0.349151127,557,4.053699799,553,0.053791483,557,0.450269664,557,0.401953529,557
521.94,3482308,557.296581,557.296736,0.155,0.278,C28 H45 O11,28,45,0,11,0,46,1.642857143,0.392857143,58,0,0.278,61527170297,5.65979E-05,360.8341791,-5,0.022222222,6,-0.857142857,0.325546514,557,4.030252276,553,0.030174345,557,0.473908176,557,0.425589993,557
-1000,3235523,557.311841,557.311992,0.151,0.27,C32 H45 O8,32,45,0,8,0,46,1.4375,0.25,66,0,0.27,61527170297,5.25869E-05,360.8341791,2,0.214285714,10,-0.9375,0.310307549,557,4.015114727,553,0.014927294,557,0.489169027,557,0.44084952,557
279.58,4987586,557.333416,557.333121,-0.294,-0.528,C29 H49 O10,29,49,0,10,0,50,1.724137931,0.344827586,60,0,0.528,61527170297,8.10631E-05,360.8341791,-5,0,5,-1.034482759,0.289202142,557,3.994149778,553,0.006189312,557,0.510304744,558,0.461983405,557
228.84,4133570,557.336578,557.336493,-0.086,-0.154,C26 H53 O10 S,26,53,0,10,1,54,2.076923077,0.384615385,54,1,0.154,61527170297,6.71828E-05,360.8341791,-10,-0.3,0,-1.230769231,0.285833907,557,3.990803959,553,0.009559334,557,0.513677816,558,0.465356185,557
-1000,3964608,557.369582,557.369507,-0.075,-0.134,C30 H53 O9,30,53,0,9,0,54,1.8,0.3,62,0,0.134,61527170297,6.44367E-05,360.8341791,-5,-0.019607843,4,-1.2,0.252856771,557,3.958046288,553,0.042553968,557,0.546702311,558,0.498377818,557
78.06,49112764,557.457614,557.457534,-0.08,-0.144,C36 H61 O4,36,61,0,4,0,62,1.722222222,0.111111111,74,0,0.144,61527170297,0.000798229,360.8341791,2,0.117647059,6,-1.5,0.164928063,557,3.870702751,553,0.130529331,557,0.634757296,558,0.586425171,558
421.11,2824862,558.013792,558.013655,-0.137,-0.245,C27 H12 N O11 S,27,12,1,11,1,13,0.481481481,0.407407407,57,2,0.245,61527170297,4.59124E-05,360.8341791,11,0.743589744,22,0.518518519,0.609428032,557,4.318899611,554,0.31367589,558,0.191055095,558,0.142674753,558
-1000,2812059,558.064904,558.065297,0.392,0.703,C32 H16 N O7 S,32,16,1,7,1,17,0.53125,0.21875,67,2,0.703,61527170297,4.57043E-05,360.8341791,18,0.735849057,25,0.0625,0.557843696,557,4.267658572,554,0.262064183,558,0.242713512,558,0.194328694,558
-1000,3090074,558.097888,558.098311,0.423,0.757,C36 H16 N O6,36,16,1,6,0,17,0.472222222,0.166666667,75,1,0.757,61527170297,5.02229E-05,360.8341791,23,0.78125,29,-0.055555556,0.52486656,557,4.2349009,554,0.229069549,558,0.275738008,558,0.227350327,558
-1000,2977427,558.208844,558.209318,0.473,0.848,C27 H32 N3 O10,27,32,3,10,0,33,1.222222222,0.37037037,59,3,0.848,61527170297,4.83921E-05,360.8341791,3,0.263157895,13,-0.148148148,0.413983511,558,4.124755786,554,0.118127666,558,0.386780299,558,0.338382993,558
466.13,3292774,559.015635,559.015429,-0.207,-0.37,C27 H11 O14,27,11,0,14,0,12,0.444444444,0.518518519,56,0,0.37,61527170297,5.35174E-05,360.8341791,8,0.75,22,0.592592593,0.608772622,558,4.324903629,555,0.31248953,559,0.193147572,559,0.144680376,559
628.97,2983519,559.130442,559.130458,0.016,0.028,C23 H27 O16,23,27,0,16,0,28,1.217391304,0.695652174,48,0,0.028,61527170297,4.84911E-05,360.8341791,-6,0.133333333,10,0.173913043,0.493872064,559,4.210767742,555,0.197528006,559,0.308213141,559,0.259735972,559
503.25,2796126,559.145337,559.145715,0.377,0.675,C27 H27 O13,27,27,0,13,0,28,1.037037037,0.481481481,56,0,0.675,61527170297,4.54454E-05,360.8341791,1,0.365853659,14,-0.074074074,0.478632101,559,4.195629201,555,0.182279956,559,0.323474992,559,0.2749965,559
-1000,5408342,559.297031,559.29713,0.099,0.177,C24 H47 O14,24,47,0,14,0,48,2,0.583333333,50,0,0.177,61527170297,8.79017E-05,360.8341791,-13,-0.352941176,1,-0.833333333,0.327386172,559,4.045389825,555,0.030953776,559,0.474938129,559,0.426446509,559
-1000,2640466,559.34876,559.348771,0.011,0.02,C29 H51 O10,29,51,0,10,0,52,1.793103448,0.344827586,60,0,0.02,61527170297,4.29154E-05,360.8341791,-6,-0.041666667,4,-1.103448276,0.275802835,559,3.994149778,555,0.020656931,559,0.526595546,560,0.478099449,559
449.97,3631695,559.404244,559.403784,-0.459,-0.821,C31 H59 O6 S,31,59,0,6,1,60,1.935483871,0.193548387,64,1,0.821,61527170297,5.90259E-05,360.8341791,-4,-0.074074074,2,-1.483870968,0.220851263,559,3.939563912,555,0.07563766,559,0.581626036,560,0.533125169,560
481.84,5711437,559.44039,559.44017,-0.221,-0.394,C32 H63 O5 S,32,63,0,5,1,64,2,0.15625,66,1,0.394,61527170297,9.28279E-05,360.8341791,-4,-0.087719298,1,-1.625,0.184505892,559,3.903460422,555,0.112002316,559,0.618023603,560,0.569519581,560
87.12,18359882,559.473253,559.473184,-0.069,-0.124,C36 H63 O4,36,63,0,4,0,64,1.777777778,0.111111111,74,0,0.124,61527170297,0.000298403,360.8341791,1,0.088235294,5,-1.555555556,0.151528755,559,3.870702751,555,0.14499695,559,0.651048099,560,0.602541215,560
398.94,4490768,560.435858,560.435419,-0.439,-0.784,C31 H62 N O5 S,31,62,1,5,1,63,2.032258065,0.161290323,65,2,0.784,61527170297,7.29884E-05,360.8341791,-4,-0.132075472,1,-1.548387097,0.190368196,560,3.915938779,556,0.106667503,560,0.613589006,561,0.564998695,561
-1000,3849708,560.994809,560.994693,-0.116,-0.207,C26 H9 O15,26,9,0,15,0,10,0.384615385,0.576923077,54,0,0.207,61527170297,6.25692E-05,360.8341791,7,0.783783784,22,0.769230769,0.631718686,560,4.361007119,557,0.334386567,561,0.173040807,561,0.124402007,561
-1000,3144169,561.031072,561.031079,0.006,0.011,C27 H13 O14,27,13,0,14,0,14,0.518518519,0.518518519,56,0,0.011,61527170297,5.11021E-05,360.8341791,7,0.7,21,0.518518519,0.595373315,560,4.324903629,557,0.298021911,561,0.209438375,561,0.16079642,561
-1000,3186152,561.046158,561.046335,0.177,0.315,C31 H13 O11,31,13,0,11,0,14,0.451612903,0.35483871,64,0,0.315,61527170297,5.17845E-05,360.8341791,14,0.764705882,25,0.258064516,0.58013435,560,4.30976608,557,0.28277486,561,0.224699225,561,0.176055947,561
535.73,2782691,561.124932,561.124979,0.047,0.084,C26 H25 O14,26,25,0,14,0,26,1,0.538461538,54,0,0.084,61527170297,4.5227E-05,360.8341791,0,0.368421053,14,0.076923077,0.501578164,560,4.231732692,557,0.204176993,561,0.303368227,561,0.25471813,561
532.29,3686882,561.146021,561.146108,0.087,0.156,C23 H29 O16,23,29,0,16,0,30,1.304347826,0.695652174,48,0,0.156,61527170297,5.99228E-05,360.8341791,-7,0.066666667,9,0.086956522,0.480472757,561,4.210767742,557,0.183060387,561,0.324503944,561,0.275852016,561
600.73,2784225,561.16144,561.161365,-0.075,-0.134,C27 H29 O13,27,29,0,13,0,30,1.111111111,0.481481481,56,0,0.134,61527170297,4.5252E-05,360.8341791,0,0.317073171,13,-0.148148148,0.465232793,561,4.195629201,557,0.167812337,561,0.339765794,561,0.291112543,561
405.52,3989980,561.234313,561.234136,-0.178,-0.316,C29 H37 O11,29,37,0,11,0,38,1.310344828,0.379310345,60,0,0.316,61527170297,6.48491E-05,360.8341791,0,0.234042553,11,-0.551724138,0.39254305,561,4.123423213,557,0.095084024,561,0.412559929,561,0.363900369,561
50.98,14992848,561.419477,561.419434,-0.043,-0.076,C31 H61 O6 S,31,61,0,6,1,62,2,0.193548387,64,1,0.076,61527170297,0.000243678,360.8341791,-5,-0.111111111,1,-1.548387097,0.207451955,561,3.939563912,557,0.09010528,561,0.597916838,562,0.549241212,562
38.36,56681932,561.455894,561.45582,-0.074,-0.131,C32 H65 O5 S,32,65,0,5,1,66,2.0625,0.15625,66,1,0.131,61527170297,0.00092125,360.8341791,-5,-0.122807018,0,-1.6875,0.171106584,561,3.903460422,557,0.126469936,561,0.634314406,562,0.585635625,562
-1000,4525515,561.489026,561.488834,-0.192,-0.341,C36 H65 O4,36,65,0,4,0,66,1.833333333,0.111111111,74,0,0.341,61527170297,7.35531E-05,360.8341791,0,0.058823529,4,-1.611111111,0.138129448,561,3.870702751,557,0.15946457,561,0.667338901,562,0.618657258,562
-1000,2597280,562.120021,562.120228,0.207,0.369,C25 H24 N O14,25,24,1,14,0,25,1,0.56,53,1,0.369,61527170297,4.22135E-05,360.8341791,0,0.352941176,14,0.24,0.507440468,561,4.244211049,558,0.209511806,562,0.29893363,562,0.250197244,562
408.53,2603419,562.186488,562.186474,-0.014,-0.024,C26 H32 N3 O9 S,26,32,3,9,1,33,1.269230769,0.346153846,57,4,0.024,61527170297,4.23133E-05,360.8341791,3,0.2,12,-0.153846154,0.441268439,562,4.178479399,558,0.143304666,562,0.36520069,562,0.316458561,562
348.18,3900808,562.461867,562.462302,0.435,0.773,C30 H64 N3 O4 S,30,64,3,4,1,65,2.166666667,0.133333333,65,4,0.773,61527170297,6.33998E-05,360.8341791,-4,-0.25,0,-1.533333333,0.165748431,562,3.904792995,558,0.132361533,562,0.64111638,563,0.592350336,563
488.98,3449183,563.025334,563.025599,0.265,0.471,C30 H11 O12,30,11,0,12,0,12,0.4,0.4,62,0,0.471,61527170297,5.60595E-05,360.8341791,13,0.791666667,25,0.4,0.603080414,562,4.345869571,559,0.304671897,563,0.20459246,563,0.155777578,563
448.75,2980187,563.083384,563.083114,-0.27,-0.479,C28 H19 O13,28,19,0,13,0,20,0.714285714,0.464285714,58,0,0.479,61527170297,4.84369E-05,360.8341791,6,0.581395349,19,0.214285714,0.545629635,562,4.288801131,559,0.247190635,563,0.262125744,563,0.213305876,563
-1000,4017498,563.104101,563.104244,0.143,0.254,C25 H23 O15,25,23,0,15,0,24,0.96,0.6,52,0,0.254,61527170297,6.52963E-05,360.8341791,-1,0.371428571,14,0.24,0.524523229,562,4.26783519,559,0.22607303,563,0.283262462,563,0.234440761,563
354.58,4894039,563.140503,563.140629,0.127,0.225,C26 H27 O14,26,27,0,14,0,28,1.076923077,0.538461538,54,0,0.225,61527170297,7.95427E-05,360.8341791,-1,0.315789474,13,0,0.488178857,563,4.231732692,559,0.189709373,563,0.319659029,563,0.270834174,563
320.94,5406038,563.161904,563.161758,-0.145,-0.258,C23 H31 O16,23,31,0,16,0,32,1.391304348,0.695652174,48,0,0.258,61527170297,8.78642E-05,360.8341791,-8,0,8,0,0.46707345,563,4.210767742,559,0.168592768,563,0.340794746,563,0.291968059,563
528.08,3731796,563.177014,563.177015,0.001,0.001,C27 H31 O13,27,31,0,13,0,32,1.185185185,0.481481481,56,0,0.001,61527170297,6.06528E-05,360.8341791,-1,0.268292683,12,-0.222222222,0.451833486,563,4.195629201,559,0.153344717,563,0.356056597,563,0.307228587,563
182.67,11208019,563.187459,563.187735,0.276,0.489,C39 H23 N4 O,39,23,4,1,0,24,0.615384615,0.025641026,84,4,0.489,61527170297,0.000182164,360.8341791,29,0.739130435,30,-0.256410256,0.441125456,563,4.184992434,559,0.142631006,563,0.366780005,563,0.317951065,563
385.68,2654546,563.210745,563.210898,0.153,0.272,C32 H35 O7 S,32,35,0,7,1,36,1.125,0.21875,66,1,0.272,61527170297,4.31443E-05,360.8341791,8,0.381818182,15,-0.625,0.41798832,563,4.162009277,559,0.119481593,563,0.389950369,563,0.341119421,563
-1000,3018066,563.213571,563.2134,-0.171,-0.303,C28 H35 O12,28,35,0,12,0,36,1.285714286,0.428571429,58,0,0.303,61527170297,4.90526E-05,360.8341791,-1,0.227272727,11,-0.428571429,0.415489114,563,4.159526704,559,0.116981061,563,0.392453164,563,0.343622,563
-1000,3261775,563.249267,563.249786,0.519,0.922,C29 H39 O11,29,39,0,11,0,40,1.379310345,0.379310345,60,0,0.922,61527170297,5.30136E-05,360.8341791,-1,0.191489362,10,-0.620689655,0.379143743,563,4.123423213,559,0.080616405,563,0.428850732,563,0.380016412,563
494.31,3250508,563.285807,563.286171,0.365,0.647,C30 H43 O10,30,43,0,10,0,44,1.466666667,0.333333333,62,0,0.647,61527170297,5.28304E-05,360.8341791,-1,0.16,9,-0.8,0.342799371,563,4.087320715,559,0.044252748,563,0.465247299,563,0.416409825,563
646.87,3030343,563.35892,563.358942,0.022,0.039,C32 H51 O8,32,51,0,8,0,52,1.625,0.25,66,0,0.039,61527170297,4.92521E-05,360.8341791,-1,0.107142857,7,-1.125,0.270109627,563,4.015114727,559,0.028475564,563,0.538041434,564,0.489197651,563
616.14,2782533,563.38008,563.380072,-0.009,-0.016,C29 H55 O10,29,55,0,10,0,56,1.931034483,0.344827586,60,0,0.016,61527170297,4.52245E-05,360.8341791,-8,-0.125,2,-1.24137931,0.249003221,563,3.994148786,559,0.049593169,563,0.559178151,564,0.510332536,564
-1000,2617666,563.432878,563.433051,0.173,0.307,C35 H55 N4 O2,35,55,4,2,0,56,1.6,0.057142857,76,4,0.307,61527170297,4.25449E-05,360.8341791,8,0.166666667,10,-1.142857143,0.196083378,563,3.941581128,559,0.102541092,563,0.612173994,564,0.563323786,564
568.67,4467913,565.004736,565.004864,0.128,0.227,C29 H9 O13,29,9,0,13,0,10,0.344827586,0.448275862,60,0,0.227,61527170297,7.26169E-05,360.8341791,12,0.822222222,25,0.551724138,0.626025479,564,4.381972069,561,0.326567934,565,0.184486695,565,0.135500208,565
-1000,3441862,565.041384,565.041249,-0.135,-0.239,C30 H13 O12,30,13,0,12,0,14,0.466666667,0.4,62,0,0.239,61527170297,5.59405E-05,360.8341791,12,0.75,24,0.333333333,0.589681106,564,4.345869571,561,0.290204277,565,0.220883262,565,0.171893621,565
488.82,2728130,565.084102,565.083508,-0.594,-1.05,C24 H21 O16,24,21,0,16,0,22,0.916666667,0.666666667,50,0,1.05,61527170297,4.43402E-05,360.8341791,-2,0.375,14,0.416666667,0.547469293,564,4.30393868,561,0.247970066,565,0.263155697,565,0.214162392,565
398.47,3508413,565.156582,565.156279,-0.303,-0.535,C26 H29 O14,26,29,0,14,0,30,1.153846154,0.538461538,54,0,0.535,61527170297,5.70222E-05,360.8341791,-2,0.263157895,12,-0.076923077,0.47477955,565,4.231732692,561,0.175241754,565,0.335949832,565,0.286950218,565
267.28,4517051,565.184296,565.18429,-0.006,-0.011,C38 H29 O3 S,38,29,0,3,1,30,0.789473684,0.078947368,78,1,0.011,61527170297,7.34155E-05,360.8341791,21,0.605633803,24,-0.578947368,0.446799827,565,4.203939176,561,0.147247185,565,0.363969737,565,0.314967694,565
454.1,2894010,565.192704,565.192665,-0.039,-0.069,C27 H33 O13,27,33,0,13,0,34,1.259259259,0.481481481,56,0,0.069,61527170297,4.70363E-05,360.8341791,-2,0.219512195,11,-0.296296296,0.438434179,565,4.195629201,561,0.138877098,565,0.372347399,565,0.32334463,565
405.4,2753209,565.203917,565.203898,-0.019,-0.033,C26 H33 N2 O12,26,33,2,12,0,34,1.307692308,0.461538462,56,2,0.033,61527170297,4.47479E-05,360.8341791,-1,0.166666667,11,-0.153846154,0.427213722,565,4.184483417,561,0.127650687,565,0.38358397,565,0.334580228,565
430.92,3601586,565.284231,565.284063,-0.168,-0.298,C30 H45 O8 S,30,45,0,8,1,46,1.533333333,0.266666667,62,1,0.298,61527170297,5.85365E-05,360.8341791,0,0.12,8,-0.933333333,0.347138235,565,4.104940838,561,0.047532712,565,0.463774456,565,0.414763763,565
374.07,5033137,565.302036,565.301821,-0.215,-0.381,C30 H45 O10,30,45,0,10,0,46,1.533333333,0.333333333,62,0,0.381,61527170297,8.18035E-05,360.8341791,-2,0.12,8,-0.866666667,0.329400064,565,4.087320715,561,0.029785129,565,0.481538101,565,0.432525869,565
-1000,4617391,565.322973,565.322951,-0.023,-0.04,C27 H49 O12,27,49,0,12,0,50,1.851851852,0.444444444,56,0,0.04,61527170297,7.50464E-05,360.8341791,-9,-0.142857143,3,-0.962962963,0.308293657,565,4.066354774,561,0.008667524,565,0.502674819,566,0.453660754,565
492.7,3205294,565.338353,565.338207,-0.146,-0.258,C31 H49 O9,31,49,0,9,0,50,1.612903226,0.290322581,64,0,0.258,61527170297,5.20956E-05,360.8341791,-2,0.094339623,7,-1.032258065,0.293054692,565,4.051217225,561,0.006579527,565,0.517935669,566,0.468920282,565
504.47,3847339,565.374605,565.374592,-0.013,-0.023,C32 H53 O8,32,53,0,8,0,54,1.6875,0.25,66,0,0.023,61527170297,6.25307E-05,360.8341791,-2,0.071428571,6,-1.1875,0.25671032,565,4.015114727,561,0.042943184,565,0.554332236,566,0.505313694,566
-1000,6411434,565.395872,565.395722,-0.15,-0.266,C29 H57 O10,29,57,0,10,0,58,2,0.344827586,60,0,0.266,61527170297,0.000104205,360.8341791,-9,-0.166666667,1,-1.310344828,0.235603914,565,3.994148786,561,0.064060789,565,0.575468954,566,0.52644858,566
240.75,5106786,566.272026,566.271918,-0.108,-0.191,C27 H40 N3 O10,27,40,3,10,0,41,1.518518519,0.37037037,59,3,0.191,61527170297,8.30005E-05,360.8341791,-1,0.052631579,9,-0.444444444,0.360386282,566,4.124755786,562,0.060257188,566,0.451943508,566,0.402847167,566
442.18,3154009,566.378748,566.378573,-0.175,-0.309,C34 H52 N3 O2 S,34,52,3,2,1,53,1.558823529,0.058823529,73,4,0.309,61527170297,5.12621E-05,360.8341791,8,0.172413793,10,-1.117647059,0.253850374,566,4.018928882,562,0.046335248,566,0.558632415,567,0.509526827,567
211.62,7441442,567.020579,567.020514,-0.065,-0.115,C29 H11 O13,29,11,0,13,0,12,0.413793103,0.448275862,60,0,0.115,61527170297,0.000120946,360.8341791,11,0.777777778,24,0.482758621,0.612626171,566,4.381972069,563,0.312100314,567,0.200777497,567,0.151616252,567
-1000,3050523,567.099252,567.099158,-0.094,-0.166,C24 H23 O16,24,23,0,16,0,24,1,0.666666667,50,0,0.166,61527170297,4.95801E-05,360.8341791,-3,0.3125,13,0.333333333,0.534069986,566,4.30393868,563,0.233502447,567,0.279446499,567,0.230278435,567
484.9,3466264,567.136157,567.135544,-0.613,-1.081,C25 H27 O15,25,27,0,15,0,28,1.12,0.6,52,0,1.081,61527170297,5.63371E-05,360.8341791,-3,0.257142857,12,0.08,0.497724615,567,4.26783519,563,0.197137791,567,0.315844067,567,0.266672848,567
-1000,2683922,567.208038,567.208315,0.276,0.487,C27 H35 O13,27,35,0,13,0,36,1.333333333,0.481481481,56,0,0.487,61527170297,4.36217E-05,360.8341791,-3,0.170731707,10,-0.37037037,0.425034872,567,4.195629201,563,0.124409479,567,0.388638202,567,0.339460674,567
-1000,3014669,567.263522,567.263328,-0.194,-0.342,C29 H43 O9 S,29,43,0,9,1,44,1.517241379,0.310344828,60,1,0.342,61527170297,4.89974E-05,360.8341791,-1,0.106382979,8,-0.827586207,0.3700833,567,4.141043336,563,0.069428749,567,0.443668691,567,0.394486394,567
369.1,3748874,567.300021,567.299713,-0.308,-0.543,C30 H47 O8 S,30,47,0,8,1,48,1.6,0.266666667,62,1,0.543,61527170297,6.09304E-05,360.8341791,-1,0.08,7,-1,0.333738928,567,4.104940838,563,0.033065093,567,0.480065258,567,0.430879806,567
544.16,4119560,567.317406,567.317471,0.065,0.115,C30 H47 O10,30,47,0,10,0,48,1.6,0.333333333,62,0,0.115,61527170297,6.69551E-05,360.8341791,-3,0.08,7,-0.933333333,0.316000756,567,4.087320715,563,0.015317509,567,0.497828904,567,0.448641912,567
