Source,Target,Type,Id,Label,Weight,colour
C17H23O5N3,C21H29O7N3,Directed,2840,,1,9
C15H14O8N2,C19H20O10N2,Directed,2841,,1,9
C16H18O7N2,C20H24O9N2,Directed,2842,,1,9
C15H26O7S1,C19H32O9S1,Directed,2843,,1,9
C16H22O5N4,C20H28O7N4,Directed,2844,,1,9
C17H26O4N4,C21H32O6N4,Directed,2845,,1,9
C16H17O8N1,C20H23O10N1,Directed,2846,,1,9
C16H21O6N3,C20H27O8N3,Directed,2847,,1,9
C15H21O5N5,C19H27O7N5,Directed,2848,,1,9
C15H16O8N2,C19H22O10N2,Directed,2849,,1,9
C16H20O7N2,C20H26O9N2,Directed,2850,,1,9
C15H20O6N4,C19H26O8N4,Directed,2851,,1,9
C16H24O5N4,C20H30O7N4,Directed,2852,,1,9
C17H28O4N4,C21H34O6N4,Directed,2853,,1,9
C14H15O8N3,C18H21O10N3,Directed,2854,,1,9
C15H19O5N3S1,C19H25O7N3S1,Directed,2855,,1,9
C17H23O7N1,C21H29O9N1,Directed,2856,,1,9
C15H17O9N1,C19H23O11N1,Directed,2857,,1,9
C15H21O5N3S1,C19H27O7N3S1,Directed,2858,,1,9
C16H21O8N1,C20H27O10N1,Directed,2859,,1,9
C19H21O4N3,C23H27O6N3,Directed,2860,,1,9
C18H29O6N1,C22H35O8N1,Directed,2861,,1,9
C14H20O7N4,C18H26O9N4,Directed,2862,,1,9
C18H15O7N1,C22H21O9N1,Directed,2863,,1,9
C15H19O9N1,C19H25O11N1,Directed,2864,,1,9
C18H19O5N3,C22H25O7N3,Directed,2865,,1,9
C19H23O4N3,C23H29O6N3,Directed,2866,,1,9
C18H14O8,C22H20O10,Directed,2867,,1,9
C17H18O5N4,C21H24O7N4,Directed,2868,,1,9
C18H17O7N1,C22H23O9N1,Directed,2869,,1,9
C18H21O5N3,C22H27O7N3,Directed,2870,,1,9
C18H20O6N2,C22H26O8N2,Directed,2871,,1,9
C18H24O4N4,C22H30O6N4,Directed,2872,,1,9
C18H19O7N1,C22H25O9N1,Directed,2873,,1,9
C17H19O6N3,C21H25O8N3,Directed,2874,,1,9
C16H19O5N5,C20H25O7N5,Directed,2875,,1,9
C17H23O4N5,C21H29O6N5,Directed,2876,,1,9
C17H18O7N2,C21H24O9N2,Directed,2877,,1,9
C16H18O6N4,C20H24O8N4,Directed,2878,,1,9
C18H22O6N2,C22H28O8N2,Directed,2879,,1,9
C17H22O5N4,C21H28O7N4,Directed,2880,,1,9
C18H26O4N4,C22H32O6N4,Directed,2881,,1,9
C17H17O8N1,C21H23O10N1,Directed,2882,,1,9
C18H21O7N1,C22H27O9N1,Directed,2883,,1,9
C17H21O6N3,C21H27O8N3,Directed,2884,,1,9
C16H21O5N5,C20H27O7N5,Directed,2885,,1,9
C19H25O6N1,C23H31O8N1,Directed,2886,,1,9
C18H25O5N3,C22H31O7N3,Directed,2887,,1,9
C16H16O8N2,C20H22O10N2,Directed,2888,,1,9
C17H24O5N4,C21H30O7N4,Directed,2889,,1,9
C17H19O8N1,C21H25O10N1,Directed,2890,,1,9
C15H19O6N5,C19H25O8N5,Directed,2891,,1,9
C17H23O6N3,C21H29O8N3,Directed,2892,,1,9
C16H23O5N5,C20H29O7N5,Directed,2893,,1,9
C16H18O8N2,C20H24O10N2,Directed,2894,,1,9
C15H18O7N4,C19H24O9N4,Directed,2895,,1,9
C16H22O6N4,C20H28O8N4,Directed,2896,,1,9
C17H21O8N1,C21H27O10N1,Directed,2897,,1,9
C15H16O9N2,C19H22O11N2,Directed,2898,,1,9
C15H28O8S1,C19H34O10S1,Directed,2899,,1,9
C16H24O6N4,C20H30O8N4,Directed,2900,,1,9
C16H32O7S1,C20H38O9S1,Directed,2901,,1,9
C15H22O7N4,C19H28O9N4,Directed,2902,,1,9
C19H21O5N3,C23H27O7N3,Directed,2903,,1,9
C14H20O8N4,C18H26O10N4,Directed,2904,,1,9
C18H19O6N3,C22H25O8N3,Directed,2905,,1,9
C18H22O5N4,C22H28O7N4,Directed,2906,,1,9
C18H21O6N3,C22H27O8N3,Directed,2907,,1,9
C17H21O5N5,C21H27O7N5,Directed,2908,,1,9
C18H20O7N2,C22H26O9N2,Directed,2909,,1,9
C18H32O6S1,C22H38O8S1,Directed,2910,,1,9
C19H28O4N4,C23H34O6N4,Directed,2911,,1,9
C18H19O8N1,C22H25O10N1,Directed,2912,,1,9
C16H19O6N5,C20H25O8N5,Directed,2913,,1,9
C17H23O5N5,C21H29O7N5,Directed,2914,,1,9
C17H18O8N2,C21H24O10N2,Directed,2915,,1,9
C18H22O5N2S1,C22H28O7N2S1,Directed,2916,,1,9
C17H22O6N4,C21H28O8N4,Directed,2917,,1,9
C18H26O5N4,C22H32O7N4,Directed,2918,,1,9
C18H21O8N1,C22H27O10N1,Directed,2919,,1,9
C17H21O7N3,C21H27O9N3,Directed,2920,,1,9
C16H21O6N5,C20H27O8N5,Directed,2921,,1,9
C16H16O9N2,C20H22O11N2,Directed,2922,,1,9
C16H20O7N4,C20H26O9N4,Directed,2923,,1,9
C18H28O5N4,C22H34O7N4,Directed,2924,,1,9
C18H23O8N1,C22H29O10N1,Directed,2925,,1,9
C17H26O6N4,C21H32O8N4,Directed,2926,,1,9
C20H24O4N4,C24H30O6N4,Directed,2927,,1,9
C17H28O6N4,C21H34O8N4,Directed,2928,,1,9
C16H23O6N3S1,C20H29O8N3S1,Directed,2929,,1,9
C15H22O8N4,C19H28O10N4,Directed,2930,,1,9
C18H21O5N5,C22H27O7N5,Directed,2931,,1,9
C19H25O4N5,C23H31O6N5,Directed,2932,,1,9
C19H24O5N4,C23H30O7N4,Directed,2933,,1,9
C18H18O8N2,C22H24O10N2,Directed,2934,,1,9
C18H22O6N4,C22H28O8N4,Directed,2935,,1,9
C19H26O5N4,C23H32O7N4,Directed,2936,,1,9
C17H21O6N5,C21H27O8N5,Directed,2937,,1,9
C18H25O5N5,C22H31O7N5,Directed,2938,,1,9
C17H16O9N2,C21H22O11N2,Directed,2939,,1,9
C18H20O8N2,C22H26O10N2,Directed,2940,,1,9
C18H24O6N4,C22H30O8N4,Directed,2941,,1,9
C19H28O5N4,C23H34O7N4,Directed,2942,,1,9
C17H18O9N2,C21H24O11N2,Directed,2943,,1,9
C16H21O7N5,C20H27O9N5,Directed,2944,,1,9
C17H25O6N5,C21H31O8N5,Directed,2945,,1,9
C16H20O8N4,C20H26O10N4,Directed,2946,,1,9
C17H24O7N4,C21H30O9N4,Directed,2947,,1,9
C16H24O8N4,C20H30O10N4,Directed,2948,,1,9
C22H27O2N1S2,C26H33O4N1S2,Directed,2949,,1,9
C19H23O5N5,C23H29O7N5,Directed,2950,,1,9
C19H22O6N4,C23H28O8N4,Directed,2951,,1,9
C21H30O4N4,C25H36O6N4,Directed,2952,,1,9
C19H25O5N5,C23H31O7N5,Directed,2953,,1,9
C19H24O6N4,C23H30O8N4,Directed,2954,,1,9
C20H28O5N4,C24H34O7N4,Directed,2955,,1,9
C19H27O5N5,C23H33O7N5,Directed,2956,,1,9
C18H18O9N2,C22H24O11N2,Directed,2957,,1,9
C18H22O7N4,C22H28O9N4,Directed,2958,,1,9
C19H26O6N4,C23H32O8N4,Directed,2959,,1,9
C20H30O5N4,C24H36O7N4,Directed,2960,,1,9
C17H21O7N5,C21H27O9N5,Directed,2961,,1,9
C20H29O5N5,C24H35O7N5,Directed,2962,,1,9
C17H21O8N5,C21H27O10N5,Directed,2963,,1,9
C33H48O6S2,C37H54O8S2,Directed,2964,,1,9
C9H15O4N1,C14H23O8N1,Directed,2965,,1,10
C8H13O5N1,C13H21O9N1,Directed,2966,,1,10
C10H15O4N1,C15H23O8N1,Directed,2967,,1,10
C11H17O4N1,C16H25O8N1,Directed,2968,,1,10
C9H12O7,C14H20O11,Directed,2969,,1,10
C12H12O5,C17H20O9,Directed,2970,,1,10
C13H21O3N1,C18H29O7N1,Directed,2971,,1,10
C11H12O6,C16H20O10,Directed,2972,,1,10
C12H19O4N1,C17H27O8N1,Directed,2973,,1,10
C13H23O3N1,C18H31O7N1,Directed,2974,,1,10
C11H17O5N1,C16H25O9N1,Directed,2975,,1,10
C12H21O4N1,C17H29O8N1,Directed,2976,,1,10
C10H12O7,C15H20O11,Directed,2977,,1,10
C10H14O7,C15H22O11,Directed,2978,,1,10
C14H21O3N1,C19H29O7N1,Directed,2979,,1,10
C13H19O4N1,C18H27O8N1,Directed,2980,,1,10
C14H23O3N1,C19H31O7N1,Directed,2981,,1,10
C10H9O7N1,C15H17O11N1,Directed,2982,,1,10
C12H17O5N1,C17H25O9N1,Directed,2983,,1,10
C13H21O4N1,C18H29O8N1,Directed,2984,,1,10
C14H25O3N1,C19H33O7N1,Directed,2985,,1,10
C11H12O7,C16H20O11,Directed,2986,,1,10
C11H15O6N1,C16H23O10N1,Directed,2987,,1,10
C12H19O5N1,C17H27O9N1,Directed,2988,,1,10
C13H23O4N1,C18H31O8N1,Directed,2989,,1,10
C11H14O7,C16H22O11,Directed,2990,,1,10
C10H12O8,C15H20O12,Directed,2991,,1,10
C9H10O7S1,C14H18O11S1,Directed,2992,,1,10
C15H21O3N1,C20H29O7N1,Directed,2993,,1,10
C13H15O5N1,C18H23O9N1,Directed,2994,,1,10
C15H23O3N1,C20H31O7N1,Directed,2995,,1,10
C12H13O6N1,C17H21O10N1,Directed,2996,,1,10
C13H17O5N1,C18H25O9N1,Directed,2997,,1,10
C15H25O3N1,C20H33O7N1,Directed,2998,,1,10
C11H11O7N1,C16H19O11N1,Directed,2999,,1,10
C12H15O6N1,C17H23O10N1,Directed,3000,,1,10
C16H15O3N1,C21H23O7N1,Directed,3001,,1,10
C13H19O5N1,C18H27O9N1,Directed,3002,,1,10
C14H23O4N1,C19H31O8N1,Directed,3003,,1,10
C15H27O3N1,C20H35O7N1,Directed,3004,,1,10
C12H17O6N1,C17H25O10N1,Directed,3005,,1,10
C11H17O5N3,C16H25O9N3,Directed,3006,,1,10
C16H17O3N1,C21H25O7N1,Directed,3007,,1,10
C14H25O4N1,C19H33O8N1,Directed,3008,,1,10
C11H12O8,C16H20O12,Directed,3009,,1,10
C15H15O4N1,C20H23O8N1,Directed,3010,,1,10
C13H23O5N1,C18H31O9N1,Directed,3011,,1,10
C11H14O8,C16H22O12,Directed,3012,,1,10
C15H18O3N2,C20H26O7N2,Directed,3013,,1,10
C13H13O4N3,C18H21O8N3,Directed,3014,,1,10
C15H21O2N3,C20H29O6N3,Directed,3015,,1,10
C13H12O5N2,C18H20O9N2,Directed,3016,,1,10
C14H16O4N2,C19H24O8N2,Directed,3017,,1,10
C13H11O6N1,C18H19O10N1,Directed,3018,,1,10
C14H15O5N1,C19H23O9N1,Directed,3019,,1,10
C14H19O3N3,C19H27O7N3,Directed,3020,,1,10
C16H23O3N1,C21H31O7N1,Directed,3021,,1,10
C9H14O6N2S1,C14H22O10N2S1,Directed,3022,,1,10
C13H14O5N2,C18H22O9N2,Directed,3023,,1,10
C14H18O4N2,C19H26O8N2,Directed,3024,,1,10
C15H21O4N1,C20H29O8N1,Directed,3025,,1,10
C9H16O6N2S1,C14H24O10N2S1,Directed,3026,,1,10
C13H16O5N2,C18H24O9N2,Directed,3027,,1,10
C12H16O4N4,C17H24O8N4,Directed,3028,,1,10
C13H20O3N4,C18H28O7N4,Directed,3029,,1,10
C12H11O7N1,C17H19O11N1,Directed,3030,,1,10
C13H15O6N1,C18H23O10N1,Directed,3031,,1,10
C16H15O2N3,C21H23O6N3,Directed,3032,,1,10
C14H19O5N1,C19H27O9N1,Directed,3033,,1,10
C13H19O4N3,C18H27O8N3,Directed,3034,,1,10
C15H23O4N1,C20H31O8N1,Directed,3035,,1,10
C14H23O3N3,C19H31O7N3,Directed,3036,,1,10
C12H18O4N4,C17H26O8N4,Directed,3037,,1,10
C12H13O7N1,C17H21O11N1,Directed,3038,,1,10
C13H17O6N1,C18H25O10N1,Directed,3039,,1,10
C16H17O2N3,C21H25O6N3,Directed,3040,,1,10
C13H21O4N3,C18H29O8N3,Directed,3041,,1,10
C15H25O4N1,C20H33O8N1,Directed,3042,,1,10
C14H25O3N3,C19H33O7N3,Directed,3043,,1,10
C15H12O4N2,C20H20O8N2,Directed,3044,,1,10
C16H16O3N2,C21H24O7N2,Directed,3045,,1,10
C15H11O5N1,C20H19O9N1,Directed,3046,,1,10
C12H15O7N1,C17H23O11N1,Directed,3047,,1,10
C16H15O4N1,C21H23O8N1,Directed,3048,,1,10
C15H15O3N3,C20H23O7N3,Directed,3049,,1,10
C13H19O6N1,C18H27O10N1,Directed,3050,,1,10
C16H19O2N3,C21H27O6N3,Directed,3051,,1,10
C14H10O5N2,C19H18O9N2,Directed,3052,,1,10
C15H14O4N2,C20H22O8N2,Directed,3053,,1,10
C15H13O5N1,C20H21O9N1,Directed,3054,,1,10
C14H13O4N3,C19H21O8N3,Directed,3055,,1,10
C16H17O4N1,C21H25O8N1,Directed,3056,,1,10
C15H17O3N3,C20H25O7N3,Directed,3057,,1,10
C12H21O5N3,C17H29O9N3,Directed,3058,,1,10
C16H21O2N3,C21H29O6N3,Directed,3059,,1,10
C11H12O9,C16H20O13,Directed,3060,,1,10
C14H12O5N2,C19H20O9N2,Directed,3061,,1,10
C15H16O4N2,C20H24O8N2,Directed,3062,,1,10
C14H16O3N4,C19H24O7N4,Directed,3063,,1,10
C14H11O6N1,C19H19O10N1,Directed,3064,,1,10
C15H15O5N1,C20H23O9N1,Directed,3065,,1,10
C14H15O4N3,C19H23O8N3,Directed,3066,,1,10
C15H19O3N3,C20H27O7N3,Directed,3067,,1,10
C13H10O6N2,C18H18O10N2,Directed,3068,,1,10
C14H14O5N2,C19H22O9N2,Directed,3069,,1,10
C15H18O4N2,C20H26O8N2,Directed,3070,,1,10
C14H18O3N4,C19H26O7N4,Directed,3071,,1,10
C14H13O6N1,C19H21O10N1,Directed,3072,,1,10
C13H13O5N3,C18H21O9N3,Directed,3073,,1,10
C15H17O5N1,C20H25O9N1,Directed,3074,,1,10
C14H17O4N3,C19H25O8N3,Directed,3075,,1,10
C15H21O3N3,C20H29O7N3,Directed,3076,,1,10
C13H12O6N2,C18H20O10N2,Directed,3077,,1,10
C14H16O5N2,C19H24O9N2,Directed,3078,,1,10
C14H20O3N4,C19H28O7N4,Directed,3079,,1,10
C13H11O7N1,C18H19O11N1,Directed,3080,,1,10
C14H15O6N1,C19H23O10N1,Directed,3081,,1,10
C15H19O5N1,C20H27O9N1,Directed,3082,,1,10
C14H19O4N3,C19H27O8N3,Directed,3083,,1,10
C16H23O4N1,C21H31O8N1,Directed,3084,,1,10
C14H18O5N2,C19H26O9N2,Directed,3085,,1,10
C14H22O3N4,C19H30O7N4,Directed,3086,,1,10
C13H13O7N1,C18H21O11N1,Directed,3087,,1,10
C14H17O6N1,C19H25O10N1,Directed,3088,,1,10
C17H17O2N3,C22H25O6N3,Directed,3089,,1,10
C15H21O5N1,C20H29O9N1,Directed,3090,,1,10
C16H25O4N1,C21H33O8N1,Directed,3091,,1,10
C13H20O4N4,C18H28O8N4,Directed,3092,,1,10
C12H11O8N1,C17H19O12N1,Directed,3093,,1,10
C13H15O7N1,C18H23O11N1,Directed,3094,,1,10
C16H15O3N3,C21H23O7N3,Directed,3095,,1,10
C15H23O5N1,C20H31O9N1,Directed,3096,,1,10
C14H23O4N3,C19H31O8N3,Directed,3097,,1,10
C16H27O4N1,C21H35O8N1,Directed,3098,,1,10
C15H14O3N4,C20H22O7N4,Directed,3099,,1,10
C17H17O4N1,C22H25O8N1,Directed,3100,,1,10
C16H17O3N3,C21H25O7N3,Directed,3101,,1,10
C15H12O5N2,C20H20O9N2,Directed,3102,,1,10
C16H16O4N2,C21H24O8N2,Directed,3103,,1,10
C14H11O5N3,C19H19O9N3,Directed,3104,,1,10
C16H15O5N1,C21H23O9N1,Directed,3105,,1,10
C15H15O4N3,C20H23O8N3,Directed,3106,,1,10
C12H14O9,C17H22O13,Directed,3107,,1,10
C15H14O5N2,C20H22O9N2,Directed,3108,,1,10
C14H14O4N4,C19H22O8N4,Directed,3109,,1,10
C16H18O4N2,C21H26O8N2,Directed,3110,,1,10
C15H18O3N4,C20H26O7N4,Directed,3111,,1,10
C15H13O6N1,C20H21O10N1,Directed,3112,,1,10
C11H17O5N3S1,C16H25O9N3S1,Directed,3113,,1,10
C16H17O5N1,C21H25O9N1,Directed,3114,,1,10
C15H17O4N3,C20H25O8N3,Directed,3115,,1,10
C16H21O3N3,C21H29O7N3,Directed,3116,,1,10
C14H12O6N2,C19H20O10N2,Directed,3117,,1,10
C12H16O9,C17H24O13,Directed,3118,,1,10
C15H16O5N2,C20H24O9N2,Directed,3119,,1,10
C15H20O3N4,C20H28O7N4,Directed,3120,,1,10
C15H15O6N1,C20H23O10N1,Directed,3121,,1,10
C15H19O4N3,C20H27O8N3,Directed,3122,,1,10
C14H14O6N2,C19H22O10N2,Directed,3123,,1,10
C15H18O5N2,C20H26O9N2,Directed,3124,,1,10
C14H18O4N4,C19H26O8N4,Directed,3125,,1,10
C15H22O3N4,C20H30O7N4,Directed,3126,,1,10
C14H13O7N1,C19H21O11N1,Directed,3127,,1,10
C13H13O6N3,C18H21O10N3,Directed,3128,,1,10
C16H21O5N1,C21H29O9N1,Directed,3129,,1,10
C15H24O3N4,C20H32O7N4,Directed,3130,,1,10
C14H15O7N1,C19H23O11N1,Directed,3131,,1,10
C15H19O6N1,C20H27O10N1,Directed,3132,,1,10
C18H19O2N3,C23H27O6N3,Directed,3133,,1,10
C17H27O4N1,C22H35O8N1,Directed,3134,,1,10
C13H18O5N4,C18H26O9N4,Directed,3135,,1,10
C14H22O4N4,C19H30O8N4,Directed,3136,,1,10
C13H13O8N1,C18H21O12N1,Directed,3137,,1,10
C17H13O5N1,C22H21O9N1,Directed,3138,,1,10
C14H17O7N1,C19H25O11N1,Directed,3139,,1,10
C17H17O3N3,C22H25O7N3,Directed,3140,,1,10
C18H21O2N3,C23H29O6N3,Directed,3141,,1,10
C17H29O4N1,C22H37O8N1,Directed,3142,,1,10
C16H16O3N4,C21H24O7N4,Directed,3143,,1,10
C13H15O8N1,C18H23O12N1,Directed,3144,,1,10
C17H15O5N1,C22H23O9N1,Directed,3145,,1,10
C17H19O3N3,C22H27O7N3,Directed,3146,,1,10
C14H23O5N3,C19H31O9N3,Directed,3147,,1,10
C16H27O5N1,C21H35O9N1,Directed,3148,,1,10
C17H18O4N2,C22H26O8N2,Directed,3149,,1,10
C16H13O6N1,C21H21O10N1,Directed,3150,,1,10
C17H17O5N1,C22H25O9N1,Directed,3151,,1,10
C16H17O4N3,C21H25O8N3,Directed,3152,,1,10
C16H16O5N2,C21H24O9N2,Directed,3153,,1,10
C15H16O4N4,C20H24O8N4,Directed,3154,,1,10
C17H20O4N2,C22H28O8N2,Directed,3155,,1,10
C16H20O3N4,C21H28O7N4,Directed,3156,,1,10
C16H15O6N1,C21H23O10N1,Directed,3157,,1,10
C17H19O5N1,C22H27O9N1,Directed,3158,,1,10
C16H19O4N3,C21H27O8N3,Directed,3159,,1,10
C18H23O4N1,C23H31O8N1,Directed,3160,,1,10
C17H23O3N3,C22H31O7N3,Directed,3161,,1,10
C15H14O6N2,C20H22O10N2,Directed,3162,,1,10
C13H22O7N2,C18H30O11N2,Directed,3163,,1,10
C16H22O3N4,C21H30O7N4,Directed,3164,,1,10
C16H17O6N1,C21H25O10N1,Directed,3165,,1,10
C14H17O4N5,C19H25O8N5,Directed,3166,,1,10
C16H21O4N3,C21H29O8N3,Directed,3167,,1,10
C15H16O6N2,C20H24O10N2,Directed,3168,,1,10
C14H16O5N4,C19H24O9N4,Directed,3169,,1,10
C15H20O4N4,C20H28O8N4,Directed,3170,,1,10
C16H32O2S2,C21H40O6S2,Directed,3171,,1,10
C15H15O7N1,C20H23O11N1,Directed,3172,,1,10
C16H19O6N1,C21H27O10N1,Directed,3173,,1,10
C14H14O7N2,C19H22O11N2,Directed,3174,,1,10
C15H22O4N4,C20H30O8N4,Directed,3175,,1,10
C16H26O3N4,C21H34O7N4,Directed,3176,,1,10
C15H17O7N1,C20H25O11N1,Directed,3177,,1,10
C10H16O8N2S1,C15H24O12N2S1,Directed,3178,,1,10
C14H20O5N4,C19H28O9N4,Directed,3179,,1,10
C15H24O4N4,C20H32O8N4,Directed,3180,,1,10
C14H15O8N1,C19H23O12N1,Directed,3181,,1,10
C18H19O3N3,C23H27O7N3,Directed,3182,,1,10
C17H27O5N1,C22H35O9N1,Directed,3183,,1,10
C13H18O6N4,C18H26O10N4,Directed,3184,,1,10
C17H17O4N3,C22H25O8N3,Directed,3185,,1,10
C17H20O3N4,C22H28O7N4,Directed,3186,,1,10
C17H15O6N1,C22H23O10N1,Directed,3187,,1,10
C17H19O4N3,C22H27O8N3,Directed,3188,,1,10
C17H18O5N2,C22H26O9N2,Directed,3189,,1,10
C16H18O4N4,C21H26O8N4,Directed,3190,,1,10
C17H22O3N4,C22H30O7N4,Directed,3191,,1,10
C17H17O6N1,C22H25O10N1,Directed,3192,,1,10
C15H17O4N5,C20H25O8N5,Directed,3193,,1,10
C17H21O4N3,C22H29O8N3,Directed,3194,,1,10
C15H12O7N2,C20H20O11N2,Directed,3195,,1,10
C16H16O6N2,C21H24O10N2,Directed,3196,,1,10
C16H20O4N4,C21H28O8N4,Directed,3197,,1,10
C17H24O3N4,C22H32O7N4,Directed,3198,,1,10
C16H15O7N1,C21H23O11N1,Directed,3199,,1,10
C17H19O6N1,C22H27O10N1,Directed,3200,,1,10
C16H19O5N3,C21H27O9N3,Directed,3201,,1,10
C15H19O4N5,C20H27O8N5,Directed,3202,,1,10
C15H14O7N2,C20H22O11N2,Directed,3203,,1,10
C15H18O5N4,C20H26O9N4,Directed,3204,,1,10
C17H26O3N4,C22H34O7N4,Directed,3205,,1,10
C16H17O7N1,C21H25O11N1,Directed,3206,,1,10
C17H21O6N1,C22H29O10N1,Directed,3207,,1,10
C16H24O4N4,C21H32O8N4,Directed,3208,,1,10
C16H19O7N1,C21H27O11N1,Directed,3209,,1,10
C18H27O5N1,C23H35O9N1,Directed,3210,,1,10
C16H26O4N4,C21H34O8N4,Directed,3211,,1,10
C15H17O8N1,C20H25O12N1,Directed,3212,,1,10
C14H20O6N4,C19H28O10N4,Directed,3213,,1,10
C15H24O5N4,C20H32O9N4,Directed,3214,,1,10
C18H15O6N1,C23H23O10N1,Directed,3215,,1,10
C18H22O3N4,C23H30O7N4,Directed,3216,,1,10
C18H17O6N1,C23H25O10N1,Directed,3217,,1,10
C14H21O7N3,C19H29O11N3,Directed,3218,,1,10
C17H16O6N2,C22H24O10N2,Directed,3219,,1,10
C17H20O4N4,C22H28O8N4,Directed,3220,,1,10
C18H24O3N4,C23H32O7N4,Directed,3221,,1,10
C17H15O7N1,C22H23O11N1,Directed,3222,,1,10
C17H19O5N3,C22H27O9N3,Directed,3223,,1,10
C16H19O4N5,C21H27O8N5,Directed,3224,,1,10
C16H14O7N2,C21H22O11N2,Directed,3225,,1,10
C17H18O6N2,C22H26O10N2,Directed,3226,,1,10
C14H22O8N2,C19H30O12N2,Directed,3227,,1,10
C17H22O4N4,C22H30O8N4,Directed,3228,,1,10
C18H26O3N4,C23H34O7N4,Directed,3229,,1,10
C17H17O7N1,C22H25O11N1,Directed,3230,,1,10
C16H16O7N2,C21H24O11N2,Directed,3231,,1,10
C16H15O8N1,C21H23O12N1,Directed,3232,,1,10
C15H19O5N5,C20H27O9N5,Directed,3233,,1,10
C15H18O6N4,C20H26O10N4,Directed,3234,,1,10
C16H22O5N4,C21H30O9N4,Directed,3235,,1,10
C16H17O8N1,C21H25O12N1,Directed,3236,,1,10
C19H31O5N1,C24H39O9N1,Directed,3237,,1,10
C15H22O6N4,C20H30O10N4,Directed,3238,,1,10
C18H20O4N4,C23H28O8N4,Directed,3239,,1,10
C18H14O8,C23H22O12,Directed,3240,,1,10
C18H22O4N4,C23H30O8N4,Directed,3241,,1,10
C19H26O3N4,C24H34O7N4,Directed,3242,,1,10
C18H17O7N1,C23H25O11N1,Directed,3243,,1,10
C17H16O7N2,C22H24O11N2,Directed,3244,,1,10
C17H20O5N4,C22H28O9N4,Directed,3245,,1,10
C18H24O4N4,C23H32O8N4,Directed,3246,,1,10
C19H28O3N4,C24H36O7N4,Directed,3247,,1,10
C18H19O7N1,C23H27O11N1,Directed,3248,,1,10
C16H19O5N5,C21H27O9N5,Directed,3249,,1,10
C17H18O7N2,C22H26O11N2,Directed,3250,,1,10
C17H22O5N4,C22H30O9N4,Directed,3251,,1,10
C17H17O8N1,C22H25O12N1,Directed,3252,,1,10
C16H20O6N4,C21H28O10N4,Directed,3253,,1,10
C16H24O6N4,C21H32O10N4,Directed,3254,,1,10
C19H24O4N4,C24H32O8N4,Directed,3255,,1,10
C20H28O3N4,C25H36O7N4,Directed,3256,,1,10
C18H23O4N5,C23H31O8N5,Directed,3257,,1,10
C18H22O5N4,C23H30O9N4,Directed,3258,,1,10
C19H26O4N4,C24H34O8N4,Directed,3259,,1,10
C17H21O5N5,C22H29O9N5,Directed,3260,,1,10
C16H19O6N5,C21H27O10N5,Directed,3261,,1,10
C17H23O5N5,C22H31O9N5,Directed,3262,,1,10
C17H22O6N4,C22H30O10N4,Directed,3263,,1,10
C18H26O5N4,C23H34O9N4,Directed,3264,,1,10
C19H23O4N5,C24H31O8N5,Directed,3265,,1,10
C19H24O5N4,C24H32O9N4,Directed,3266,,1,10
C20H28O4N4,C25H36O8N4,Directed,3267,,1,10
C18H22O6N4,C23H30O10N4,Directed,3268,,1,10
C19H26O5N4,C24H34O9N4,Directed,3269,,1,10
C18H25O5N5,C23H33O9N5,Directed,3270,,1,10
C19H23O5N5,C24H31O9N5,Directed,3271,,1,10
C20H27O4N5,C25H35O8N5,Directed,3272,,1,10
C18H21O6N5,C23H29O10N5,Directed,3273,,1,10
C19H24O6N4,C24H32O10N4,Directed,3274,,1,10
C20H28O5N4,C25H36O9N4,Directed,3275,,1,10
C19H26O6N4,C24H34O10N4,Directed,3276,,1,10
C21H31O12N3,C26H39O16N3,Directed,3277,,1,10
